size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right,pair
 27, 4,12,  6,  8,   ,combineS, 22,0.19,   0.000,"[8,1 1,13,9,1,2,10,4 4,4,6,14,2,1 11,7,1,5,0,15,12,0 1 4,0,16]","[15,6,0,10,0 1 4,1 1,9,5,1,1,0,14,1 11,2,13,7,12,8,4,2,16,4 4]","(8 1 1 13 9 1 2 10 4 4 4 6 14 2 1 11 7 1 5 0 15 12 0 1 4 0 16,15 6 0 10 0 1 4 1 1 9 5 1 1 0 14 1 11 2 13 7 12 8 4 2 16 4 4)"
 27, 4,12,  6,  8,   ,  greedy, 22,0.19,   0.002,"[8,1 1,13,9,1,2,10,4 4,4,6,14,2,1 11,7,1,5,0,15,12,0 1 4,0,16]","[15,6,0,10,0 1 4,1 1,9,5,1,1,0,14,1 11,2,13,7,12,8,4,2,16,4 4]","(8 1 1 13 9 1 2 10 4 4 4 6 14 2 1 11 7 1 5 0 15 12 0 1 4 0 16,15 6 0 10 0 1 4 1 1 9 5 1 1 0 14 1 11 2 13 7 12 8 4 2 16 4 4)"
 27, 4,12,  6,  8,  0,     pso, 22,0.19,   1.093,"[8,1 1,13,9,1,2,10,4 4,4,6,14,2,1 11,7,1,5,0,15,12,0 1 4,0,16]","[15,6,0,10,0 1 4,1 1,9,5,1,1,0,14,1 11,2,13,7,12,8,4,2,16,4 4]","(8 1 1 13 9 1 2 10 4 4 4 6 14 2 1 11 7 1 5 0 15 12 0 1 4 0 16,15 6 0 10 0 1 4 1 1 9 5 1 1 0 14 1 11 2 13 7 12 8 4 2 16 4 4)"
 27, 4,12,  6,  8,  0, psoPure, 22,0.19,   1.093,"[8,1 1,13,9,1,2,10,4 4,4,6,14,2,1 11,7,1,5,0,15,12,0 1 4,0,16]","[15,6,0,10,0 1 4,1,1,9,5,1 1,0,14,1 11,2,13,7,12,8,4,2,16,4 4]","(8 1 1 13 9 1 2 10 4 4 4 6 14 2 1 11 7 1 5 0 15 12 0 1 4 0 16,15 6 0 10 0 1 4 1 1 9 5 1 1 0 14 1 11 2 13 7 12 8 4 2 16 4 4)"
 27, 4,12,  6,  8,  0,psoCombS, 22,0.19,   5.149,"[8,1 1,13,9,1,2,10,4 4,4,6,14,2,1 11,7,1,5,0,15,12,0 1 4,0,16]","[15,6,0,10,0 1 4,1 1,9,5,1,1,0,14,1 11,2,13,7,12,8,4,2,16,4 4]","(8 1 1 13 9 1 2 10 4 4 4 6 14 2 1 11 7 1 5 0 15 12 0 1 4 0 16,15 6 0 10 0 1 4 1 1 9 5 1 1 0 14 1 11 2 13 7 12 8 4 2 16 4 4)"
 47, 9, 8,  7, 14,   , combine, 38,0.20,   0.000,"[1,5 2,11 7,6 7,8,0,14,2,6,5,0,2,4,4 7,12,9,8,3,5 10,8,7,6,16,8,3,2,5,13,4,3 8,15,8,1 1,7,6,5 1,4 1,8]","[2,5 2,3,4 1,7,7,5,12,5 10,11 7,4 7,13,6 7,2,0,16,6,6,4,9,14,15,0,5,8,5 1,3 8,8,8,4,1 1,8,8,6,1,3,8,2]","(1 5 2 11 7 6 7 8 0 14 2 6 5 0 2 4 4 7 12 9 8 3 5 10 8 7 6 16 8 3 2 5 13 4 3 8 15 8 1 1 7 6 5 1 4 1 8,2 5 2 3 4 1 7 7 5 12 5 10 11 7 4 7 13 6 7 2 0 16 6 6 4 9 14 15 0 5 8 5 1 3 8 8 8 4 1 1 8 8 6 1 3 8 2)"
 47, 9, 8,  7, 14,   ,combineS, 38,0.20,   0.001,"[1,5 2,11 7,6 7,8,0,14,2,6,5,0,2,4,4 7,12,9,8,3,5 10,8,7,6,16,8,3,2,5,13,4,3 8,15,8,1 1,7,6,5 1,4 1,8]","[2,5 2,3,4 1,7,7,5,12,5 10,11 7,4 7,13,6 7,2,0,16,6,6,4,9,14,15,0,5,8,5 1,3 8,8,8,4,1 1,8,8,6,1,3,8,2]","(1 5 2 11 7 6 7 8 0 14 2 6 5 0 2 4 4 7 12 9 8 3 5 10 8 7 6 16 8 3 2 5 13 4 3 8 15 8 1 1 7 6 5 1 4 1 8,2 5 2 3 4 1 7 7 5 12 5 10 11 7 4 7 13 6 7 2 0 16 6 6 4 9 14 15 0 5 8 5 1 3 8 8 8 4 1 1 8 8 6 1 3 8 2)"
 47, 9, 8,  7, 14,   ,  greedy, 38,0.20,   0.009,"[1,5 2,11 7,6 7,8,0,14,2,6,5,0,2,4,4 7,12,9,8,3,5 10,8,7,6,16,8,3,2,5,13,4,3 8,15,8,1 1,7,6,5 1,4 1,8]","[2,5 2,3,4 1,7,7,5,12,5 10,11 7,4 7,13,6 7,2,0,16,6,6,4,9,14,15,0,5,8,5 1,3 8,8,8,4,1 1,8,8,6,1,3,8,2]","(1 5 2 11 7 6 7 8 0 14 2 6 5 0 2 4 4 7 12 9 8 3 5 10 8 7 6 16 8 3 2 5 13 4 3 8 15 8 1 1 7 6 5 1 4 1 8,2 5 2 3 4 1 7 7 5 12 5 10 11 7 4 7 13 6 7 2 0 16 6 6 4 9 14 15 0 5 8 5 1 3 8 8 8 4 1 1 8 8 6 1 3 8 2)"
 47, 9, 8,  7, 14,  0,     pso, 38,0.20,   3.215,"[1,5 2,11 7,6 7,8,0,14,2,6,5,0,2,4,4 7,12,9,8,3,5 10,8,7,6,16,8,3,2,5,13,4,3 8,15,8,1 1,7,6,5 1,4 1,8]","[2,5 2,3,4 1,7,7,5,12,5 10,11 7,4 7,13,6 7,2,0,16,6,6,4,9,14,15,0,5,8,5 1,3 8,8,8,4,1 1,8,8,6,1,3,8,2]","(1 5 2 11 7 6 7 8 0 14 2 6 5 0 2 4 4 7 12 9 8 3 5 10 8 7 6 16 8 3 2 5 13 4 3 8 15 8 1 1 7 6 5 1 4 1 8,2 5 2 3 4 1 7 7 5 12 5 10 11 7 4 7 13 6 7 2 0 16 6 6 4 9 14 15 0 5 8 5 1 3 8 8 8 4 1 1 8 8 6 1 3 8 2)"
 47, 9, 8,  7, 14,  0, psoPure, 38,0.20,   3.191,"[1,5,2,11 7,6 7,8,0,14,2,6,5,0,2,4,4 7,12,9,8,3,5 10,8,7,6,16,8,3,2 5,13,4,3 8,15,8,1,1 7,6,5 1,4,1 8]","[2 5,2,3,4,1 7,7,5,12,5 10,11 7,4 7,13,6 7,2,0,16,6,6,4,9,14,15,0,5,8,5 1,3,8,8,8,4,1,1 8,8,6,1,3 8,2]","(1 5 2 11 7 6 7 8 0 14 2 6 5 0 2 4 4 7 12 9 8 3 5 10 8 7 6 16 8 3 2 5 13 4 3 8 15 8 1 1 7 6 5 1 4 1 8,2 5 2 3 4 1 7 7 5 12 5 10 11 7 4 7 13 6 7 2 0 16 6 6 4 9 14 15 0 5 8 5 1 3 8 8 8 4 1 1 8 8 6 1 3 8 2)"
 47, 9, 8,  7, 14,  0,psoCombS, 38,0.20,  11.897,"[1,5 2,11 7,6 7,8,0,14,2,6,5,0,2,4,4 7,12,9,8,3,5 10,8,7,6,16,8,3,2,5,13,4,3 8,15,8,1 1,7,6,5 1,4 1,8]","[2,5 2,3,4 1,7,7,5,12,5 10,11 7,4 7,13,6 7,2,0,16,6,6,4,9,14,15,0,5,8,5 1,3 8,8,8,4,1 1,8,8,6,1,3,8,2]","(1 5 2 11 7 6 7 8 0 14 2 6 5 0 2 4 4 7 12 9 8 3 5 10 8 7 6 16 8 3 2 5 13 4 3 8 15 8 1 1 7 6 5 1 4 1 8,2 5 2 3 4 1 7 7 5 12 5 10 11 7 4 7 13 6 7 2 0 16 6 6 4 9 14 15 0 5 8 5 1 3 8 8 8 4 1 1 8 8 6 1 3 8 2)"
 44, 8,24,  4,  5,   , combine, 39,0.12,   0.001,"[4,7,25,1,9,3,17,8 21,1,30,8,16,32,29,1 5,22,0 6,14,20,1,0,15,24,26 13,27,10,31,3,28,11,7 23,18,6,5,12,8,0,4,19]","[12,6,0 6,30,1 5,27,0,11,25,8,5,9,18,3,19,3,22,32,31,10,7,20,8 21,8,4,4,17,7 23,1,28,16,29,26 13,24,1,15,1,14,0]","(4 7 25 1 9 3 17 8 21 1 30 8 16 32 29 1 5 22 0 6 14 20 1 0 15 24 26 13 27 10 31 3 28 11 7 23 18 6 5 12 8 0 4 19,12 6 0 6 30 1 5 27 0 11 25 8 5 9 18 3 19 3 22 32 31 10 7 20 8 21 8 4 4 17 7 23 1 28 16 29 26 13 24 1 15 1 14 0)"
 44, 8,24,  4,  5,   ,combineS, 39,0.12,   0.001,"[4,7,25,1,9,3,17,8 21,1,30,8,16,32,29,1 5,22,0 6,14,20,1,0,15,24,26 13,27,10,31,3,28,11,7 23,18,6,5,12,8,0,4,19]","[12,6,0 6,30,1 5,27,0,11,25,8,5,9,18,3,19,3,22,32,31,10,7,20,8 21,8,4,4,17,7 23,1,28,16,29,26 13,24,1,15,1,14,0]","(4 7 25 1 9 3 17 8 21 1 30 8 16 32 29 1 5 22 0 6 14 20 1 0 15 24 26 13 27 10 31 3 28 11 7 23 18 6 5 12 8 0 4 19,12 6 0 6 30 1 5 27 0 11 25 8 5 9 18 3 19 3 22 32 31 10 7 20 8 21 8 4 4 17 7 23 1 28 16 29 26 13 24 1 15 1 14 0)"
 44, 8,24,  4,  5,   ,  greedy, 39,0.12,   0.019,"[4,7,25,1,9,3,17,8 21,1,30,8,16,32,29,1 5,22,0 6,14,20,1,0,15,24,26 13,27,10,31,3,28,11,7 23,18,6,5,12,8,0,4,19]","[12,6,0 6,30,1 5,27,0,11,25,8,5,9,18,3,19,3,22,32,31,10,7,20,8 21,8,4,4,17,7 23,1,28,16,29,26 13,24,1,15,1,14,0]","(4 7 25 1 9 3 17 8 21 1 30 8 16 32 29 1 5 22 0 6 14 20 1 0 15 24 26 13 27 10 31 3 28 11 7 23 18 6 5 12 8 0 4 19,12 6 0 6 30 1 5 27 0 11 25 8 5 9 18 3 19 3 22 32 31 10 7 20 8 21 8 4 4 17 7 23 1 28 16 29 26 13 24 1 15 1 14 0)"
